Date,Account,Category,Tags,Expense amount,Income amount,Currency,In main currency,Main currency,Description
30/04/20,Cash,Naveen Mobiles,,100.00,0,INR,100.00,INR,
01/05/20,Cash,Knowledge,,693.00,0,INR,693.00,INR,
01/05/20,Cash,provision,,340.00,0,INR,340.00,INR,
01/05/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
01/05/20,Cash,milk,,23.00,0,INR,23.00,INR,
02/05/20,Cash,healthy food,,379.00,0,INR,379.00,INR,
02/05/20,Cash,provision,,315.00,0,INR,315.00,INR,
03/05/20,Cash,Knowledge,,"1,698.00",0,INR,"1,698.00",INR,
03/05/20,Cash,water,,40.00,0,INR,40.00,INR,
03/05/20,Cash,milk,,13.00,0,INR,13.00,INR,
04/05/20,Cash,Knowledge,,420.00,0,INR,420.00,INR,
04/05/20,Cash,milk,,30.00,0,INR,30.00,INR,
04/05/20,Cash,lux food,,123.00,0,INR,123.00,INR,
05/05/20,Cash,healthy food,,424.00,0,INR,424.00,INR,
05/05/20,Cash,provision,,85.00,0,INR,85.00,INR,
06/05/20,Cash,provision,,195.00,0,INR,195.00,INR,
06/05/20,Cash,healthy food,,235.00,0,INR,235.00,INR,
06/05/20,Cash,vegetable,,44.00,0,INR,44.00,INR,
06/05/20,Cash,Knowledge,,360.00,0,INR,360.00,INR,
07/05/20,Cash,lux food,,140.00,0,INR,140.00,INR,
08/05/20,Cash,vegetable,,30.00,0,INR,30.00,INR,
08/05/20,Cash,lux food,,60.00,0,INR,60.00,INR,
08/05/20,Cash,lux food,,45.00,0,INR,45.00,INR,
08/05/20,Cash,provision,,75.00,0,INR,75.00,INR,
09/05/20,Cash,vegetable,,196.00,0,INR,196.00,INR,
10/05/20,Cash,Knowledge,,"1,280.00",0,INR,"1,280.00",INR,
10/05/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
10/05/20,Cash,healthy food,,130.00,0,INR,130.00,INR,
10/05/20,Cash,Non-Food Prov,,320.00,0,INR,320.00,INR,
10/05/20,Cash,provision,,59.00,0,INR,59.00,INR,
10/05/20,Cash,provision,,200.00,0,INR,200.00,INR,
10/05/20,Cash,baby cosmetic,,260.00,0,INR,260.00,INR,
10/05/20,Cash,milk,,300.00,0,INR,300.00,INR,
11/05/20,Cash,provision,,289.00,0,INR,289.00,INR,
11/05/20,Cash,Naveen Mobiles,,129.00,0,INR,129.00,INR,
12/05/20,Cash,water,,70.00,0,INR,70.00,INR,
12/05/20,Cash,lux food,,500.00,0,INR,500.00,INR,
12/05/20,Cash,provision,,153.00,0,INR,153.00,INR,
13/05/20,Cash,vegetable,,126.50,0,INR,126.50,INR,
13/05/20,Cash,provision,,657.00,0,INR,657.00,INR,
14/05/20,Cash,vegetable,,115.00,0,INR,115.00,INR,
15/05/20,Cash,Naveen Mobiles,,808.00,0,INR,808.00,INR,
15/05/20,Cash,lux food,,100.00,0,INR,100.00,INR,
15/05/20,Cash,vegetable,,98.00,0,INR,98.00,INR,
16/05/20,Cash,Non-Food Prov,,60.00,0,INR,60.00,INR,
16/05/20,Cash,provision,,120.00,0,INR,120.00,INR,
16/05/20,Cash,healthy food,,222.00,0,INR,222.00,INR,
17/05/20,Cash,healthy food,,681.00,0,INR,681.00,INR,
17/05/20,Cash,provision,,335.00,0,INR,335.00,INR,
17/05/20,Cash,healthy food,,785.50,0,INR,785.50,INR,
17/05/20,Cash,lux food,,325.00,0,INR,325.00,INR,
17/05/20,Cash,naveen cosmetic,,351.00,0,INR,351.00,INR,
17/05/20,Cash,naveen cosmetic,,20.00,0,INR,20.00,INR,
17/05/20,Cash,healthy food,,50.00,0,INR,50.00,INR,
17/05/20,Cash,vegetable,,40.00,0,INR,40.00,INR,
17/05/20,Cash,vegetable,,56.00,0,INR,56.00,INR,
17/05/20,Cash,provision,,75.00,0,INR,75.00,INR,
18/05/20,Cash,provision,,112.00,0,INR,112.00,INR,
18/05/20,Cash,medical,,244.00,0,INR,244.00,INR,
18/05/20,Cash,vegetable,,88.00,0,INR,88.00,INR,
19/05/20,Cash,vegetable,,78.00,0,INR,78.00,INR,
20/05/20,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
20/05/20,Cash,provision,,75.00,0,INR,75.00,INR,
20/05/20,Cash,provision,,233.00,0,INR,233.00,INR,
20/05/20,Cash,MDU EB,,"1,344.00",0,INR,"1,344.00",INR,
20/05/20,Cash,provision,,590.00,0,INR,590.00,INR,
21/05/20,Cash,provision,,55.00,0,INR,55.00,INR,
21/05/20,Cash,provision,,295.00,0,INR,295.00,INR,
21/05/20,Cash,vegetable,,246.00,0,INR,246.00,INR,
22/05/20,Cash,milk,,300.00,0,INR,300.00,INR,
22/05/20,Cash,Coking Gas,,590.00,0,INR,590.00,INR,
22/05/20,Cash,Home & Utilities,,392.00,0,INR,392.00,INR,
23/05/20,Cash,healthy food,,178.00,0,INR,178.00,INR,
23/05/20,Cash,provision,,352.00,0,INR,352.00,INR,
23/05/20,Cash,lux food,,475.00,0,INR,475.00,INR,
23/05/20,Cash,Non-Food Prov,,500.00,0,INR,500.00,INR,
24/05/20,Cash,water,,70.00,0,INR,70.00,INR,
24/05/20,Cash,Coking Gas,,30.00,0,INR,30.00,INR,
24/05/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
24/05/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
24/05/20,Cash,Naveen Mobiles,,139.00,0,INR,139.00,INR,
25/05/20,Cash,lux food,,70.00,0,INR,70.00,INR,
25/05/20,Cash,vegetable,,132.00,0,INR,132.00,INR,
27/05/20,Cash,lux food,,200.00,0,INR,200.00,INR,
27/05/20,Cash,healthy food,,200.00,0,INR,200.00,INR,
27/05/20,Cash,vegetable,,82.00,0,INR,82.00,INR,
27/05/20,Cash,milk,,600.00,0,INR,600.00,INR,
28/05/20,Cash,Non-Food Prov,,305.00,0,INR,305.00,INR,
29/05/20,Cash,vegetable,,48.00,0,INR,48.00,INR,
29/05/20,Cash,provision,,75.00,0,INR,75.00,INR,
29/05/20,Cash,healthy food,,212.00,0,INR,212.00,INR,
30/05/20,Cash,Bike,,150.00,0,INR,150.00,INR,
30/05/20,Cash,lux food,,75.00,0,INR,75.00,INR,
30/05/20,Cash,provision,,75.00,0,INR,75.00,INR,
30/05/20,Cash,vegetable,,120.00,0,INR,120.00,INR,
30/05/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
30/05/20,Cash,lux food,,510.00,0,INR,510.00,INR,
31/05/20,Cash,vegetable,,40.00,0,INR,40.00,INR,
31/05/20,Cash,lux food,,845.00,0,INR,845.00,INR,
31/05/20,Cash,provision,,350.00,0,INR,350.00,INR,
31/05/20,Cash,Knowledge,,"2,000.00",0,INR,"2,000.00",INR,
01/06/20,Cash,lic prem,,"7,866.00",0,INR,"7,866.00",INR,
01/06/20,Cash,vegetable,,200.00,0,INR,200.00,INR,
01/06/20,Cash,healthy food,,70.00,0,INR,70.00,INR,
01/06/20,Cash,medical,,700.00,0,INR,700.00,INR,
01/06/20,Cash,Home & Utilities,,194.00,0,INR,194.00,INR,
03/06/20,Cash,provision,,50.00,0,INR,50.00,INR,
03/06/20,Cash,vegetable,,110.00,0,INR,110.00,INR,
03/06/20,Cash,lux food,,40.00,0,INR,40.00,INR,
03/06/20,Cash,naveen cosmetic,,60.00,0,INR,60.00,INR,
03/06/20,Cash,provision,,20.00,0,INR,20.00,INR,
03/06/20,Cash,provision,,170.00,0,INR,170.00,INR,
04/06/20,Cash,water,,140.00,0,INR,140.00,INR,
04/06/20,Cash,vegetable,,160.00,0,INR,160.00,INR,
04/06/20,Cash,provision,,75.00,0,INR,75.00,INR,
04/06/20,Cash,healthy food,,45.00,0,INR,45.00,INR,
05/06/20,Cash,lux food,,300.00,0,INR,300.00,INR,
05/06/20,Cash,provision,,400.00,0,INR,400.00,INR,
05/06/20,Cash,Non-Food Prov,,418.00,0,INR,418.00,INR,
05/06/20,Cash,milk,,25.00,0,INR,25.00,INR,
05/06/20,Cash,vegetable,,131.00,0,INR,131.00,INR,
06/06/20,Cash,Non-Food Prov,,50.00,0,INR,50.00,INR,
06/06/20,Cash,vegetable,,55.00,0,INR,55.00,INR,
06/06/20,Cash,Home & Utilities,,100.00,0,INR,100.00,INR,
07/06/20,Cash,provision,,88.00,0,INR,88.00,INR,
07/06/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
07/06/20,Cash,lux food,,40.00,0,INR,40.00,INR,
07/06/20,Cash,healthy food,,300.00,0,INR,300.00,INR,
07/06/20,Cash,provision,,250.00,0,INR,250.00,INR,
07/06/20,Cash,Non-Food Prov,,60.00,0,INR,60.00,INR,
08/06/20,Cash,provision,,100.00,0,INR,100.00,INR,
08/06/20,Cash,healthy food,,83.00,0,INR,83.00,INR,
08/06/20,Cash,Home & Utilities,,40.00,0,INR,40.00,INR,
08/06/20,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
08/06/20,Cash,provision,,295.00,0,INR,295.00,INR,
08/06/20,Cash,vegetable,,35.00,0,INR,35.00,INR,
09/06/20,Cash,provision,,170.00,0,INR,170.00,INR,
09/06/20,Cash,Oil cooking,,640.00,0,INR,640.00,INR,
09/06/20,Cash,naveen cosmetic,,300.00,0,INR,300.00,INR,
09/06/20,Cash,provision,,227.00,0,INR,227.00,INR,
09/06/20,Cash,lux food,,70.00,0,INR,70.00,INR,
09/06/20,Cash,lux food,,90.00,0,INR,90.00,INR,
10/06/20,Cash,medical,,212.00,0,INR,212.00,INR,
10/06/20,Cash,medical,,57.00,0,INR,57.00,INR,
10/06/20,Cash,Non-Food Prov,,109.00,0,INR,109.00,INR,
10/06/20,Cash,vegetable,,155.00,0,INR,155.00,INR,
10/06/20,Cash,provision,,60.00,0,INR,60.00,INR,
10/06/20,Cash,lux food,,30.00,0,INR,30.00,INR,
10/06/20,Cash,medical,,175.00,0,INR,175.00,INR,
11/06/20,Cash,milk,,600.00,0,INR,600.00,INR,
11/06/20,Cash,vegetable,,56.00,0,INR,56.00,INR,
12/06/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
12/06/20,Cash,vegetable,,43.00,0,INR,43.00,INR,
13/06/20,Cash,Naveen Mobiles,,837.00,0,INR,837.00,INR,
13/06/20,Cash,medical,,20.00,0,INR,20.00,INR,
13/06/20,Cash,healthy food,,209.00,0,INR,209.00,INR,
13/06/20,Cash,vegetable,,100.00,0,INR,100.00,INR,
13/06/20,Cash,lux food,,100.00,0,INR,100.00,INR,
13/06/20,Cash,provision,,219.00,0,INR,219.00,INR,
14/06/20,Cash,healthy food,,834.00,0,INR,834.00,INR,
14/06/20,Cash,provision,,125.00,0,INR,125.00,INR,
15/06/20,Cash,provision,,792.00,0,INR,792.00,INR,
15/06/20,Cash,Knowledge,,720.00,0,INR,720.00,INR,
16/06/20,Cash,provision,,388.00,0,INR,388.00,INR,
16/06/20,Cash,vegetable,,166.00,0,INR,166.00,INR,
17/06/20,Cash,healthy food,,269.00,0,INR,269.00,INR,
17/06/20,Cash,vegetable,,70.00,0,INR,70.00,INR,
18/06/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
18/06/20,Cash,Knowledge,,432.00,0,INR,432.00,INR,
19/06/20,Cash,healthy food,,100.00,0,INR,100.00,INR,
19/06/20,Cash,provision,,370.00,0,INR,370.00,INR,
19/06/20,Cash,vegetable,,30.00,0,INR,30.00,INR,
19/06/20,Cash,provision,,300.00,0,INR,300.00,INR,
19/06/20,Cash,lux food,,300.00,0,INR,300.00,INR,
19/06/20,Cash,San Cosmetic,,122.00,0,INR,122.00,INR,
20/06/20,Cash,naveen cosmetic,,"1,400.00",0,INR,"1,400.00",INR,
20/06/20,Cash,healthy food,,135.00,0,INR,135.00,INR,
20/06/20,Cash,healthy food,,72.00,0,INR,72.00,INR,
20/06/20,Cash,Bike,,160.00,0,INR,160.00,INR,
21/06/20,Cash,provision,,132.00,0,INR,132.00,INR,
21/06/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
21/06/20,Cash,Entertainment,,129.00,0,INR,129.00,INR,
21/06/20,Cash,MDU EB,,"1,385.00",0,INR,"1,385.00",INR,
22/06/20,Cash,vegetable,,155.00,0,INR,155.00,INR,
22/06/20,Cash,medical,,194.00,0,INR,194.00,INR,
23/06/20,Cash,Home & Utilities,,"2,150.00",0,INR,"2,150.00",INR,
23/06/20,Cash,provision,,263.00,0,INR,263.00,INR,
23/06/20,Cash,vegetable,,79.00,0,INR,79.00,INR,
24/06/20,Cash,healthy food,,505.00,0,INR,505.00,INR,
24/06/20,Cash,vegetable,,192.00,0,INR,192.00,INR,
24/06/20,Cash,provision,,320.00,0,INR,320.00,INR,
25/06/20,Cash,Naveen Mobiles,,139.00,0,INR,139.00,INR,
25/06/20,Cash,healthy food,,40.00,0,INR,40.00,INR,
25/06/20,Cash,lux food,,60.00,0,INR,60.00,INR,
25/06/20,Cash,naveen cosmetic,,130.00,0,INR,130.00,INR,
25/06/20,Cash,Home & Utilities,,164.00,0,INR,164.00,INR,
25/06/20,Cash,vegetable,,78.00,0,INR,78.00,INR,
26/06/20,Cash,water,,170.00,0,INR,170.00,INR,
26/06/20,Cash,lux food,,100.00,0,INR,100.00,INR,
26/06/20,Cash,healthy food,,39.00,0,INR,39.00,INR,
26/06/20,Cash,vegetable,,100.00,0,INR,100.00,INR,
26/06/20,Cash,healthy food,,140.00,0,INR,140.00,INR,
27/06/20,Cash,vegetable,,127.00,0,INR,127.00,INR,
27/06/20,Cash,healthy food,,794.00,0,INR,794.00,INR,
28/06/20,Cash,Knowledge,,420.00,0,INR,420.00,INR,
29/06/20,Cash,provision,,320.00,0,INR,320.00,INR,
29/06/20,Cash,Knowledge,,420.00,0,INR,420.00,INR,
30/06/20,Cash,vegetable,,234.00,0,INR,234.00,INR,
30/06/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
01/07/20,Cash,provision,,349.00,0,INR,349.00,INR,
02/07/20,Cash,provision,,111.00,0,INR,111.00,INR,
03/07/20,Cash,vegetable,,148.00,0,INR,148.00,INR,
03/07/20,Cash,Naveen Mobiles,,149.00,0,INR,149.00,INR,
04/07/20,Cash,SBI LIFE INSUR,,"13,799.00",0,INR,"13,799.00",INR,
04/07/20,Cash,Bike,,579.00,0,INR,579.00,INR,
04/07/20,Cash,lux food,,100.00,0,INR,100.00,INR,
04/07/20,Cash,healthy food,,63.00,0,INR,63.00,INR,
04/07/20,Cash,provision,,300.00,0,INR,300.00,INR,
04/07/20,Cash,lux food,,70.00,0,INR,70.00,INR,
04/07/20,Cash,milk,,600.00,0,INR,600.00,INR,
04/07/20,Cash,Bike,,10.00,0,INR,10.00,INR,
04/07/20,Cash,medical,,250.00,0,INR,250.00,INR,
04/07/20,Cash,medical,,"6,300.00",0,INR,"6,300.00",INR,
04/07/20,Cash,Bike,,384.00,0,INR,384.00,INR,
04/07/20,Cash,lux food,,85.00,0,INR,85.00,INR,
05/07/20,Cash,healthy food,,665.00,0,INR,665.00,INR,
05/07/20,Cash,vegetable,,164.00,0,INR,164.00,INR,
07/07/20,Cash,vegetable,,147.00,0,INR,147.00,INR,
07/07/20,Cash,lux food,,60.00,0,INR,60.00,INR,
08/07/20,Cash,Coking Gas,,602.00,0,INR,602.00,INR,
08/07/20,Cash,vegetable,,236.00,0,INR,236.00,INR,
08/07/20,Cash,provision,,130.00,0,INR,130.00,INR,
09/07/20,Cash,Naveen Mobiles,,835.00,0,INR,835.00,INR,
09/07/20,Cash,lux food,,500.00,0,INR,500.00,INR,
09/07/20,Cash,San Cosmetic,,300.00,0,INR,300.00,INR,
09/07/20,Cash,naveen cosmetic,,500.00,0,INR,500.00,INR,
09/07/20,Cash,provision,,"2,093.00",0,INR,"2,093.00",INR,
10/07/20,Cash,milk,,28.00,0,INR,28.00,INR,
10/07/20,Cash,baby cosmetic,,140.00,0,INR,140.00,INR,
10/07/20,Cash,vegetable,,106.00,0,INR,106.00,INR,
10/07/20,Cash,provision,,20.00,0,INR,20.00,INR,
10/07/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
11/07/20,Cash,San Cosmetic,,130.00,0,INR,130.00,INR,
11/07/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
11/07/20,Cash,provision,,10.00,0,INR,10.00,INR,
11/07/20,Cash,Knowledge,,10.00,0,INR,10.00,INR,
12/07/20,Cash,toys,,"1,999.00",0,INR,"1,999.00",INR,
12/07/20,Cash,healthy food,,250.00,0,INR,250.00,INR,
12/07/20,Cash,provision,,120.00,0,INR,120.00,INR,
12/07/20,Cash,healthy food,,"1,003.00",0,INR,"1,003.00",INR,
14/07/20,Cash,Knowledge,,455.00,0,INR,455.00,INR,
14/07/20,Cash,Oil cooking,,600.00,0,INR,600.00,INR,
14/07/20,Cash,lux food,,100.00,0,INR,100.00,INR,
14/07/20,Cash,water,,70.00,0,INR,70.00,INR,
14/07/20,Cash,provision,,133.00,0,INR,133.00,INR,
14/07/20,Cash,vegetable,,45.00,0,INR,45.00,INR,
14/07/20,Cash,Home & Utilities,,200.00,0,INR,200.00,INR,
15/07/20,Cash,healthy food,,194.00,0,INR,194.00,INR,
15/07/20,Cash,Non-Food Prov,,100.00,0,INR,100.00,INR,
16/07/20,Cash,vegetable,,116.00,0,INR,116.00,INR,
17/07/20,Cash,vegetable,,69.00,0,INR,69.00,INR,
18/07/20,Cash,provision,,100.00,0,INR,100.00,INR,
18/07/20,Cash,healthy food,,95.00,0,INR,95.00,INR,
18/07/20,Cash,lux food,,100.00,0,INR,100.00,INR,
19/07/20,Cash,milk,,600.00,0,INR,600.00,INR,
19/07/20,Cash,provision,,980.00,0,INR,980.00,INR,
20/07/20,Cash,medical,,150.00,0,INR,150.00,INR,
20/07/20,Cash,vegetable,,190.00,0,INR,190.00,INR,
20/07/20,Cash,provision,,259.00,0,INR,259.00,INR,
21/07/20,Cash,MDU EB,,"1,360.00",0,INR,"1,360.00",INR,
24/07/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
24/07/20,Cash,provision,,60.00,0,INR,60.00,INR,
24/07/20,Cash,lux food,,50.00,0,INR,50.00,INR,
24/07/20,Cash,healthy food,,100.00,0,INR,100.00,INR,
25/07/20,Cash,vegetable,,68.00,0,INR,68.00,INR,
25/07/20,Cash,provision,,170.00,0,INR,170.00,INR,
25/07/20,Cash,water,,70.00,0,INR,70.00,INR,
25/07/20,Cash,vegetable,,47.00,0,INR,47.00,INR,
26/07/20,Cash,vegetable,,65.00,0,INR,65.00,INR,
26/07/20,Cash,vegetable,,52.00,0,INR,52.00,INR,
26/07/20,Cash,medical,,62.00,0,INR,62.00,INR,
27/07/20,Cash,provision,,295.00,0,INR,295.00,INR,
27/07/20,Cash,vegetable,,28.00,0,INR,28.00,INR,
27/07/20,Cash,healthy food,,50.00,0,INR,50.00,INR,
27/07/20,Cash,lux food,,20.00,0,INR,20.00,INR,
28/07/20,Cash,medical,,240.00,0,INR,240.00,INR,
28/07/20,Cash,baby cosmetic,,595.00,0,INR,595.00,INR,
28/07/20,Cash,Non-Food Prov,,10.00,0,INR,10.00,INR,
28/07/20,Cash,vegetable,,141.00,0,INR,141.00,INR,
28/07/20,Cash,lux food,,30.00,0,INR,30.00,INR,
29/07/20,Cash,Naveen Mobiles,,149.00,0,INR,149.00,INR,
30/07/20,Cash,vegetable,,209.00,0,INR,209.00,INR,
30/07/20,Cash,provision,,103.00,0,INR,103.00,INR,
30/07/20,Cash,milk,,600.00,0,INR,600.00,INR,
30/07/20,Cash,Entertainment,,50.00,0,INR,50.00,INR,
30/07/20,Cash,Knowledge,,200.00,0,INR,200.00,INR,
30/07/20,Cash,lux food,,60.00,0,INR,60.00,INR,
30/07/20,Cash,Naveen Mobiles,,139.00,0,INR,139.00,INR,
01/08/20,Cash,vegetable,,114.00,0,INR,114.00,INR,
01/08/20,Cash,provision,,401.00,0,INR,401.00,INR,
01/08/20,Cash,healthy food,,278.00,0,INR,278.00,INR,
02/08/20,Cash,vegetable,,30.00,0,INR,30.00,INR,
02/08/20,Cash,travel,,"2,319.00",0,INR,"2,319.00",INR,
03/08/20,Cash,provision,,295.00,0,INR,295.00,INR,
03/08/20,Cash,provision,,118.00,0,INR,118.00,INR,
03/08/20,Cash,medical,,"2,100.00",0,INR,"2,100.00",INR,
04/08/20,Cash,vegetable,,180.00,0,INR,180.00,INR,
04/08/20,Cash,medical,,338.00,0,INR,338.00,INR,
05/08/20,Cash,Knowledge,,420.00,0,INR,420.00,INR,
06/08/20,Cash,vegetable,,62.00,0,INR,62.00,INR,
06/08/20,Cash,provision,,127.00,0,INR,127.00,INR,
07/08/20,Cash,San Cosmetic,,100.00,0,INR,100.00,INR,
07/08/20,Cash,provision,,600.00,0,INR,600.00,INR,
07/08/20,Cash,lux food,,471.00,0,INR,471.00,INR,
07/08/20,Cash,healthy food,,350.00,0,INR,350.00,INR,
07/08/20,Cash,naveen cosmetic,,200.00,0,INR,200.00,INR,
07/08/20,Cash,Non-Food Prov,,300.00,0,INR,300.00,INR,
08/08/20,Cash,Home & Utilities,,100.00,0,INR,100.00,INR,
08/08/20,Cash,vegetable,,120.00,0,INR,120.00,INR,
08/08/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
09/08/20,Cash,milk,,600.00,0,INR,600.00,INR,
09/08/20,Cash,provision,,976.00,0,INR,976.00,INR,
09/08/20,Cash,lux food,,20.00,0,INR,20.00,INR,
09/08/20,Cash,provision,,295.00,0,INR,295.00,INR,
09/08/20,Cash,water,,70.00,0,INR,70.00,INR,
09/08/20,Cash,vegetable,,100.00,0,INR,100.00,INR,
10/08/20,Cash,vegetable,,76.00,0,INR,76.00,INR,
10/08/20,Cash,Oil cooking,,300.00,0,INR,300.00,INR,
10/08/20,Cash,Non-Food Prov,,30.00,0,INR,30.00,INR,
10/08/20,Cash,lux food,,160.00,0,INR,160.00,INR,
10/08/20,Cash,healthy food,,97.00,0,INR,97.00,INR,
10/08/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
10/08/20,Cash,provision,,436.00,0,INR,436.00,INR,
11/08/20,Cash,lux food,,350.00,0,INR,350.00,INR,
11/08/20,Cash,naveen cosmetic,,105.00,0,INR,105.00,INR,
11/08/20,Cash,provision,,45.00,0,INR,45.00,INR,
11/08/20,Cash,milk,,28.00,0,INR,28.00,INR,
12/08/20,Cash,provision,,117.00,0,INR,117.00,INR,
12/08/20,Cash,lux food,,50.00,0,INR,50.00,INR,
13/08/20,Cash,water,,100.00,0,INR,100.00,INR,
13/08/20,Cash,vegetable,,210.00,0,INR,210.00,INR,
13/08/20,Cash,provision,,80.00,0,INR,80.00,INR,
14/08/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
14/08/20,Cash,naveen cosmetic,,300.00,0,INR,300.00,INR,
14/08/20,Cash,Naveen Mobiles,,816.00,0,INR,816.00,INR,
15/08/20,Cash,lux food,,110.00,0,INR,110.00,INR,
15/08/20,Cash,provision,,75.00,0,INR,75.00,INR,
15/08/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
16/08/20,Cash,provision,,545.00,0,INR,545.00,INR,
16/08/20,Cash,baby cosmetic,,70.00,0,INR,70.00,INR,
16/08/20,Cash,healthy food,,"1,306.00",0,INR,"1,306.00",INR,
16/08/20,Cash,vegetable,,53.00,0,INR,53.00,INR,
17/08/20,Cash,lux food,,60.00,0,INR,60.00,INR,
17/08/20,Cash,healthy food,,199.00,0,INR,199.00,INR,
17/08/20,Cash,Bike,,110.00,0,INR,110.00,INR,
17/08/20,Cash,lux food,,35.00,0,INR,35.00,INR,
17/08/20,Cash,provision,,211.00,0,INR,211.00,INR,
17/08/20,Cash,provision,,211.00,0,INR,211.00,INR,
17/08/20,Cash,lux food,,20.00,0,INR,20.00,INR,
19/08/20,Cash,lux food,,343.00,0,INR,343.00,INR,
19/08/20,Cash,vegetable,,53.00,0,INR,53.00,INR,
19/08/20,Cash,Oil cooking,,300.00,0,INR,300.00,INR,
19/08/20,Cash,lux food,,70.00,0,INR,70.00,INR,
19/08/20,Cash,lux food,,205.00,0,INR,205.00,INR,
20/08/20,Cash,lux food,,75.00,0,INR,75.00,INR,
20/08/20,Cash,medical,,190.00,0,INR,190.00,INR,
20/08/20,Cash,Home & Utilities,,500.00,0,INR,500.00,INR,
21/08/20,Cash,milk,,600.00,0,INR,600.00,INR,
21/08/20,Cash,medical,,240.00,0,INR,240.00,INR,
21/08/20,Cash,vegetable,,62.00,0,INR,62.00,INR,
21/08/20,Cash,milk,,42.00,0,INR,42.00,INR,
21/08/20,Cash,healthy food,,370.00,0,INR,370.00,INR,
21/08/20,Cash,provision,,229.00,0,INR,229.00,INR,
21/08/20,Cash,lux food,,100.00,0,INR,100.00,INR,
21/08/20,Cash,San Cosmetic,,40.00,0,INR,40.00,INR,
21/08/20,Cash,Home & Utilities,,45.00,0,INR,45.00,INR,
21/08/20,Cash,provision,,160.00,0,INR,160.00,INR,
21/08/20,Cash,lux food,,240.00,0,INR,240.00,INR,
22/08/20,Cash,Naveen Mobiles,,149.00,0,INR,149.00,INR,
22/08/20,Cash,MDU EB,,"1,404.00",0,INR,"1,404.00",INR,
22/08/20,Cash,lux food,,55.00,0,INR,55.00,INR,
22/08/20,Cash,lux food,,"1,200.00",0,INR,"1,200.00",INR,
23/08/20,Cash,Home & Utilities,,260.00,0,INR,260.00,INR,
23/08/20,Cash,provision,,48.00,0,INR,48.00,INR,
23/08/20,Cash,provision,,85.00,0,INR,85.00,INR,
24/08/20,Cash,vegetable,,155.00,0,INR,155.00,INR,
24/08/20,Cash,lux food,,25.00,0,INR,25.00,INR,
26/08/20,Cash,toys,,90.00,0,INR,90.00,INR,
26/08/20,Cash,toys,,65.00,0,INR,65.00,INR,
26/08/20,Cash,provision,,95.00,0,INR,95.00,INR,
26/08/20,Cash,healthy food,,68.00,0,INR,68.00,INR,
27/08/20,Cash,lux food,,679.00,0,INR,679.00,INR,
27/08/20,Cash,San Cosmetic,,50.00,0,INR,50.00,INR,
27/08/20,Cash,lux food,,20.00,0,INR,20.00,INR,
27/08/20,Cash,San Cosmetic,,950.00,0,INR,950.00,INR,
28/08/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
28/08/20,Cash,provision,,93.00,0,INR,93.00,INR,
29/08/20,Cash,provision,,295.00,0,INR,295.00,INR,
29/08/20,Cash,healthy food,,150.00,0,INR,150.00,INR,
29/08/20,Cash,vegetable,,40.00,0,INR,40.00,INR,
29/08/20,Cash,Bike,,110.00,0,INR,110.00,INR,
29/08/20,Cash,lux food,,600.00,0,INR,600.00,INR,
30/08/20,Cash,vegetable,,70.00,0,INR,70.00,INR,
30/08/20,Cash,healthy food,,800.00,0,INR,800.00,INR,
31/08/20,Cash,travel,,903.00,0,INR,903.00,INR,
01/09/20,Cash,healthy food,,200.00,0,INR,200.00,INR,
01/09/20,Cash,baby cosmetic,,330.00,0,INR,330.00,INR,
01/09/20,Cash,provision,,50.00,0,INR,50.00,INR,
02/09/20,Cash,vegetable,,75.00,0,INR,75.00,INR,
02/09/20,Cash,provision,,80.00,0,INR,80.00,INR,
02/09/20,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
03/09/20,Cash,provision,,227.00,0,INR,227.00,INR,
03/09/20,Cash,Home & Utilities,,30.00,0,INR,30.00,INR,
03/09/20,Cash,vegetable,,200.00,0,INR,200.00,INR,
03/09/20,Cash,Hotel Food,,70.00,0,INR,70.00,INR,
04/09/20,Cash,Hotel Food,,275.00,0,INR,275.00,INR,
04/09/20,Cash,Home & Utilities,,60.00,0,INR,60.00,INR,
04/09/20,Cash,Naveen Mobiles,,837.00,0,INR,837.00,INR,
04/09/20,Cash,provision,,280.00,0,INR,280.00,INR,
04/09/20,Cash,provision,,180.00,0,INR,180.00,INR,
